date,value
2017-06-14,29.29
2017-06-15,29.17
2017-06-16,29.15
2017-06-17,29.10
2017-06-18,28.02
2017-06-19,28.85
2017-06-20,29.28
2017-06-21,29.42
2017-06-22,29.35
2017-06-23,29.52
2017-06-24,29.37
2017-06-25,28.74
2017-06-26,27.82
2017-06-27,29.32
2017-06-28,29.38
2017-06-29,29.39
2017-06-30,28.95
2017-07-01,29.85
2017-07-02,27.93
2017-07-03,29.31
2017-07-04,29.56
2017-07-05,29.52
2017-07-06,29.49
2017-07-07,29.35
2017-07-08,28.99
2017-07-09,28.38
2017-07-10,29.41
2017-07-11,29.54
2017-07-12,29.63
2017-07-13,29.74
2017-07-14,29.55
2017-07-15,29.78
2017-07-16,28.88
2017-07-17,29.69
2017-07-18,29.82
2017-07-19,29.63
2017-07-20,29.65
2017-07-21,29.79
2017-07-22,29.75
2017-07-23,28.86
2017-07-24,29.74
2017-07-25,29.50
2017-07-26,29.56
2017-07-27,29.69
2017-07-28,29.83
2017-07-29,29.59
2017-07-30,29.10
2017-07-31,29.40
2017-08-01,29.72
2017-08-02,29.83
2017-08-03,29.84
2017-08-04,29.73
2017-08-05,29.98
2017-08-06,28.28
2017-08-07,30.43
2017-08-08,29.68
2017-08-09,29.71
2017-08-10,29.72
2017-08-11,29.93
2017-08-12,29.33
2017-08-13,27.84
2017-08-14,29.44
2017-08-15,28.22
2017-08-16,29.29
2017-08-17,29.46
2017-08-18,29.51
2017-08-19,29.21
2017-08-20,27.83
2017-08-21,30.09
2017-08-22,29.66
2017-08-23,29.93
2017-08-24,29.91
2017-08-25,29.00
2017-08-26,28.92
2017-08-27,28.18
2017-08-28,29.20
2017-08-29,29.31
2017-08-30,29.78
2017-08-31,29.94
2017-09-01,29.17
2017-09-02,28.35
2017-09-03,28.45
2017-09-04,29.27
2017-09-05,29.22
2017-09-06,29.10
2017-09-07,29.38
2017-09-08,29.62
2017-09-09,28.53
2017-09-10,28.21
2017-09-11,29.83
2017-09-12,29.29
2017-09-13,29.82
2017-09-14,30.12
2017-09-15,29.79
2017-09-16,30.06
2017-09-17,28.45
2017-09-18,29.93
2017-09-19,29.21
2017-09-20,30.07
2017-09-21,30.00
2017-09-22,30.03
2017-09-23,30.17
2017-09-24,29.20
2017-09-25,29.73
2017-09-26,30.07
2017-09-27,29.93
2017-09-28,29.26
2017-09-29,28.91
2017-09-30,29.00
2017-10-01,29.78
2017-10-02,29.49
2017-10-03,29.78
2017-10-04,30.22
2017-10-05,29.26
2017-10-06,29.98
2017-10-07,30.21
2017-10-08,28.33
2017-10-09,30.21
2017-10-10,30.01
2017-10-11,30.00
2017-10-12,30.03
2017-10-13,29.36
2017-10-14,28.78
2017-10-15,28.70
2017-10-16,29.56
2017-10-17,30.01
2017-10-18,28.47
2017-10-19,31.43
2017-10-20,30.54
2017-10-21,30.39
2017-10-22,29.87
2017-10-23,30.01
2017-10-24,30.03
2017-10-25,30.15
2017-10-26,30.03
2017-10-27,30.03
2017-10-28,29.95
2017-10-29,28.04
2017-10-30,30.05
2017-10-31,30.44
2017-11-01,29.72
2017-11-02,29.92
2017-11-03,30.33
2017-11-04,30.90
2017-11-05,28.68
2017-11-06,29.37
2017-11-07,30.11
2017-11-08,29.99
2017-11-09,30.33
2017-11-10,30.17
2017-11-11,30.10
2017-11-12,29.63
2017-11-13,30.40
2017-11-14,30.39
2017-11-15,30.04
2017-11-16,29.98
2017-11-17,30.38
2017-11-18,29.67
2017-11-19,28.41
2017-11-20,29.82
2017-11-21,30.01
2017-11-22,30.38
2017-11-23,30.40
2017-11-24,30.37
2017-11-25,30.12
2017-11-26,28.86
2017-11-27,29.66
2017-11-28,29.62
2017-11-29,30.32
2017-11-30,30.31
2017-12-01,30.39
2017-12-02,29.50
2017-12-03,28.82
2017-12-04,30.04
2017-12-05,30.30
2017-12-06,30.35
2017-12-07,30.05
2017-12-08,30.31
2017-12-09,28.81
2017-12-10,28.25
2017-12-11,30.33
2017-12-12,30.32
2017-12-13,30.31
2017-12-14,30.43
2017-12-15,30.04
2017-12-16,30.34
2017-12-17,28.36
2017-12-18,30.27
2017-12-19,29.82
2017-12-20,29.95
2017-12-21,30.10
2017-12-22,30.09
2017-12-23,30.11
2017-12-24,28.34
2017-12-25,28.60
2017-12-26,28.15
2017-12-27,30.34
